probeset_id	gene_symbol	Monocytes	B-cells	T-cells	pDCs	NK	mDCs	Highly Expressed in PBMC type
213192_at	THAP3	5.259613381	6.068320263	7.149431387	3.499545115	6.301822855	3.367125482	T-cells-
213227_at	PGRMC2	8.004020378	9.057572233	10.11063478	7.017556766	8.937446316	5.73119986	T-cells-
213262_at	SACS	6.77852686	9.206476752	10.25615608	8.328840533	8.890239612	7.101018805	T-cells-
213268_at	CAMTA1	3.420692552	5.368332067	6.418414918	2.494241545	4.385257149	3.652604578	T-cells-
213285_at	TMEM30B	5.783856105	6.220726805	7.601491441	5.024906245	6.542295818	4.892482844	T-cells-
213325_at	PVRL3	4.922439907	6.036423148	6.888312835	5.286015004	5.801736486	4.755048229	T-cells-
213343_s_at	GDPD5	6.890837022	7.29786857	8.791653201	7.054382511	5.978706738	6.443606507	T-cells-
213353_at	ABCA5	6.552315383	8.988582934	10.04007886	7.747581132	8.458992101	5.220321626	T-cells-
213359_at	HNRNPD	9.017265405	11.17172622	12.04462614	10.3424933	10.7780639	10.1662768	T-cells-
213364_s_at	SNX1	8.135530975	9.115035475	10.08931685	8.492454118	8.600539664	7.69094684	T-cells-
213372_at	PAQR3	7.857190412	8.516028195	9.631924446	8.158814195	7.563215686	8.214437359	T-cells-
213373_s_at	CASP8	9.872954581	10.2445253	12.41123543	9.810061546	11.48325499	10.66091294	T-cells-
213391_at	DPY19L4	6.023003282	7.119086725	8.289562238	6.425361757	7.486904431	6.619761451	T-cells-
213394_at	MAPKBP1	7.970636024	7.657137354	9.042199772	5.692629836	8.722377875	5.655314483	T-cells-
213416_at	ITGA4	9.648845089	10.96022246	12.20090009	10.65631986	10.01137736	11.2831125	T-cells-
213434_at	STX2	7.862772026	8.763396915	9.841757269	7.261533508	8.190453142	7.11405936	T-cells-
213462_at	NPAS2	5.210312484	4.768514207	6.130441906	4.153443489	5.011968995	4.083780895	T-cells-
213469_at	PGAP1	6.187854308	6.302851351	8.107629502	3.727875148	6.970275192	3.837421454	T-cells-
213480_at	VAMP4	8.861147799	9.80320685	11.71271624	9.07510638	10.70526359	8.490396658	T-cells-
213506_at	F2RL1	5.363774131	4.356845143	7.965025874	4.025798828	6.691856141	5.147849254	T-cells-
213534_s_at	STK39	5.386450117	9.477518687	11.21215905	7.324512141	9.198107451	6.840960242	T-cells-
213555_at	RWDD2A	5.632199729	7.346665033	8.165357097	5.969142825	6.265870965	5.078554836	T-cells-
213564_x_at	LDHB	12.82724073	13.21285899	14.85399711	12.83625193	13.9535677	12.51232368	T-cells-
213581_at	PDCD2	9.081979909	9.255507053	10.47552732	9.326101467	9.832876059	8.976633247	T-cells-
213598_at	NA	8.293631196	9.581623049	10.79408362	7.787529533	9.489594756	7.45999486	T-cells-
213634_s_at	TRMU	6.220256051	7.594745995	8.826861866	4.904947337	8.340168046	4.532870246	T-cells-
213650_at	GOLGA8A	7.006660059	8.748004473	10.17204578	8.954217722	9.818614822	8.490199627	T-cells-
213656_s_at	KLC1	10.12974136	10.57466257	12.03060968	10.1384517	10.66837592	9.397759839	T-cells-
213666_at	SEPT6	8.3887403	9.75347789	11.09763675	9.585654201	10.04754134	9.343446647	T-cells-
213682_at	NUP50	10.90868228	11.067981	12.16889966	9.506212361	11.51096139	9.591374103	T-cells-
213683_at	ACSL6	4.36842435	5.25378756	6.178207485	2.219791072	4.758214705	2.296622621	T-cells-
213693_s_at	MUC1	5.454084139	4.64266205	7.12890217	5.488611482	5.210609954	5.665135774	T-cells-
213694_at	RSBN1	9.342485325	9.514035986	11.15938641	5.928038614	9.766192198	6.622078551	T-cells-
213701_at	C12orf29	7.037694754	8.924609015	10.14105883	6.740433116	9.668268359	6.476781165	T-cells-
213785_at	IPO9	6.617965793	7.893663602	8.898063166	4.669387607	8.60139252	4.145158961	T-cells-
213787_s_at	SH3D19	9.101184281	9.384335726	10.47452629	8.619433274	8.84686167	8.131913175	T-cells-
213800_at	CFH	4.493141209	4.267235647	7.238730168	3.310096368	5.215173517	3.003087611	T-cells-
213803_at	KPNB1	9.371911272	9.154280894	10.57799062	7.560759963	9.063494777	7.508221681	T-cells-
213808_at	ADAM23	3.875419011	5.521220794	6.225561557	3.231214224	4.581964628	3.249506528	T-cells-
213878_at	PYROXD1	10.57260248	10.00310023	11.36095109	6.871381929	9.992655396	6.540565947	T-cells-
213922_at	TTBK2	5.750778175	7.072004859	8.649782128	7.588230554	7.066753186	8.076717317	T-cells-
213958_at	CD6	6.882169832	8.743580233	12.77165115	3.557296234	9.211105419	3.907555422	T-cells-
213993_at	SPON1	3.351195071	4.2005666	5.723550607	4.420908527	3.909948403	4.564021896	T-cells-
214012_at	ERAP1	7.026904257	8.256502012	9.224639192	6.559474525	7.882752738	5.995579634	T-cells-
214059_at	IFI44	7.270078329	6.935888557	8.552087235	5.627259861	7.59675667	5.347648013	T-cells-
214081_at	PLXDC1	5.972748381	6.641901017	8.28370723	4.27364558	7.674615743	3.684955923	T-cells-
214092_x_at	SFRS14	9.139625578	10.00249878	11.14237721	9.799515879	10.90157538	9.628314587	T-cells-
214102_at	ARAP2	8.147596378	8.839000198	10.04688215	8.547460379	9.611892219	7.245964898	T-cells-
214173_x_at	C19orf2	9.400216491	10.28612245	11.63184396	10.61859186	10.62670067	10.60895107	T-cells-
214177_s_at	PBXIP1	8.129666582	10.36430501	12.44335885	9.364700519	10.47897038	8.291558164	T-cells-
214295_at	NA	4.269707952	5.484717701	6.700733848	4.520338363	5.518637348	4.520239323	T-cells-
214298_x_at	SEPT6	9.246808661	9.970649048	11.14713932	10.60346162	10.09884324	9.636357592	T-cells-
214352_s_at	KRAS	11.0455858	10.25731383	11.72288791	7.61849035	10.32963092	7.422986091	T-cells-
214453_s_at	IFI44	10.1819536	8.417459794	11.04928198	9.529924736	10.00487651	9.58927321	T-cells-
214482_at	ZBTB25	7.445666223	8.977492862	10.32828408	7.85524369	9.36660385	7.110221036	T-cells-
214493_s_at	INADL	4.64687171	5.363578144	6.005121557	3.759971157	4.791981467	3.125700646	T-cells-
214582_at	PDE3B	8.79999961	7.578078119	10.85940057	4.599299762	8.741212517	4.987753833	T-cells-
214615_at	P2RY10	8.549008125	9.396960249	10.06810769	6.847521139	8.41055991	6.812891827	T-cells-
214730_s_at	GLG1	11.26462141	10.80269173	11.87767704	10.68149376	10.58531222	10.12739374	T-cells-
214741_at	ZNF131	8.750395594	9.292879356	10.47833108	8.143331091	9.311497402	8.450294193	T-cells-
214753_at	N4BP2L2	9.095078072	9.608706803	11.44156354	8.752190594	10.78809577	7.915120038	T-cells-
214785_at	VPS13A	6.448512029	8.923761291	9.524931885	6.981516099	8.467148265	5.297594672	T-cells-
214823_at	ZNF204	4.821589596	5.956240309	7.92494937	2.854021996	6.774972505	3.106961665	T-cells-
214833_at	TMEM63A	5.981103538	7.763933535	9.603047567	7.644714417	8.304825282	7.422064763	T-cells-
214835_s_at	SUCLG2	7.412671136	9.436457904	10.92038754	6.864820423	9.907363984	7.474769458	T-cells-
214843_s_at	USP33	8.941167104	9.413771223	10.42927954	9.422498302	9.123596151	8.94039972	T-cells-
214862_x_at	NA	3.765349444	5.542406357	6.568406902	4.172847733	5.888192747	3.395082547	T-cells-
214925_s_at	SPTAN1	5.859856663	7.317858428	9.146261313	7.692967173	8.539435369	7.038147315	T-cells-
214945_at	FAM153A	5.722938824	6.406062906	10.4415004	5.355185415	6.436114576	4.347922592	T-cells-
214956_at	AAK1	4.959453217	5.08171172	6.733721057	4.088884162	6.205284558	4.218874252	T-cells-
214977_at	NA	4.170489334	4.025432005	6.646005317	3.212124218	5.62123897	4.193389592	T-cells-
214999_s_at	RAB11FIP3	4.254094337	6.433519282	7.115788506	5.647894233	5.383567232	4.956063497	T-cells-
215091_s_at	GTF3A	10.93776523	12.74834434	13.89685285	12.83721643	13.47169534	12.51030605	T-cells-
215105_at	CG030	4.728680339	7.182415222	7.754040081	6.49316003	5.616349743	5.125074491	T-cells-
215133_s_at	AL117630	5.937799947	5.89472808	8.597035952	5.599289496	6.975283788	3.993594463	T-cells-
215140_at	NA	4.714342038	5.018325755	6.489315934	5.370220011	5.156139519	4.907409001	T-cells-
215143_at	DPY19L2P2	4.500868379	7.280537181	8.232547118	7.01995682	7.115831303	6.018182519	T-cells-
215154_at	NA	5.711197377	6.170128154	6.889130918	3.560413487	5.861050009	5.561297933	T-cells-
215169_at	SLC35E2	5.474463754	6.665319793	7.919040036	4.516121194	7.488817147	2.924275052	T-cells-
215221_at	NA	6.852929252	8.979527227	10.08643884	8.181193121	8.715552778	6.726312051	T-cells-
215275_at	TRAF3IP3	6.502630389	8.003585259	9.277032695	7.427945857	7.559204367	6.561454717	T-cells-
215287_at	NA	6.804302566	7.831541254	9.184862129	6.988383365	8.617226101	6.845101279	T-cells-
215307_at	NA	5.846925883	8.075901699	9.213283234	6.95183536	8.686048414	6.115469884	T-cells-
215310_at	APC	5.256408416	6.790110992	7.521566837	3.931810497	6.090006145	4.365449177	T-cells-
215332_s_at	CD8B	5.296277833	5.572937085	7.712306013	2.820747399	6.566675939	2.561870533	T-cells-
215380_s_at	GGCT	8.603401015	10.26458992	11.42850698	9.496809985	10.67999834	10.18964021	T-cells-
215392_at	NA	5.310457131	7.195701551	9.288577843	7.054946334	7.134682121	7.390469178	T-cells-
215438_x_at	GSPT1	11.65248083	10.9892328	12.1145312	9.551012255	11.1122345	10.54431919	T-cells-
215457_at	NA	4.07133162	4.820722728	6.141063985	2.989512669	6.200979523	2.522850969	T-cells-
215460_x_at	BRD1	10.00322811	9.813884588	11.03597579	9.338101968	9.934666841	8.960674512	T-cells-
215482_s_at	EIF2B4	8.899123799	9.680863442	10.15920535	6.923123292	8.708799661	7.030750158	T-cells-
215524_x_at	TRA@	4.400584606	5.970142834	7.65762872	4.985644363	5.412573579	3.415119093	T-cells-
215596_s_at	RNF160	9.778839469	10.44011349	11.08079944	7.527852839	9.92325885	7.457935357	T-cells-
215629_s_at	DLEU2L	7.661907375	8.558217819	8.883583441	6.94763028	7.413738043	5.942500423	T-cells-
215772_x_at	SUCLG2	8.163620713	9.994767096	11.20147328	6.478742445	10.31545442	7.226606507	T-cells-
215796_at	TRA@	4.122243029	4.977328141	8.271963101	3.327103918	4.548766661	3.749992105	T-cells-
215797_at	MGC40069	5.808723576	6.374606933	7.505772002	4.633000136	6.487350305	4.607788021	T-cells-
215846_at	NA	3.727185961	5.412554328	6.69781572	5.07325961	6.740776596	4.059527422	T-cells-
215850_s_at	NDUFA5	5.094500037	6.418286759	7.50310039	5.969283039	6.982531566	4.272663151	T-cells-
216033_s_at	FYN	10.56510422	8.684421638	11.59149232	8.221165602	10.32866025	9.977957809	T-cells-
216042_at	TNFRSF25	7.031405742	7.706166986	8.967891115	4.860817948	7.076471896	4.760141052	T-cells-
216133_at	TRAC	5.389568748	6.157093401	7.30464439	6.198393861	6.188969131	5.227707759	T-cells-
216373_at	TAPT1	2.614405831	4.553189467	5.867405506	3.658579576	5.265838125	2.480624795	T-cells-
216902_s_at	LOC730092	9.104750412	8.914887705	10.13881624	8.565966964	8.774051547	8.526782961	T-cells-
216945_x_at	PASK	4.688298071	9.377585289	11.32971032	7.282362762	8.803313274	7.323604308	T-cells-
217047_s_at	FAM13A	6.807355626	7.361122576	9.917020035	8.431982451	8.87060577	7.213232625	T-cells-
217063_x_at	TRA@	5.550113099	5.825701403	7.136550046	4.226787674	6.239826691	4.011846424	T-cells-
217122_s_at	SLC35E2	9.850199086	11.73273533	12.80959822	11.40874156	11.660109	10.17546531	T-cells-
217127_at	CTH	6.045358673	7.712863085	7.940901262	4.066839072	6.648670116	4.430156441	T-cells-
217147_s_at	TRAT1	8.224094412	5.147278254	11.51414326	3.378892526	7.410064932	2.947342704	T-cells-
217170_at	TRAJ17	3.937014383	4.521122981	7.05162722	4.968774694	4.685278238	4.734979459	T-cells-
217326_x_at	TRB@	5.432520322	6.420302836	7.939194109	4.203742455	6.900619239	4.089785391	T-cells-
217328_at	NA	5.548332356	5.484925961	6.995369006	4.826186863	5.797708327	4.73342489	T-cells-
217394_at	TCRAV8.1a	4.985356665	5.646994365	7.70649904	5.169335261	5.909446725	4.665150421	T-cells-
217540_at	FAM55C	6.55485727	7.721518009	8.861886948	8.234167566	7.276368301	7.716928293	T-cells-
217612_at	TIMM50	5.402381675	5.823822339	7.114478833	5.184103099	6.737079114	3.820088374	T-cells-
217645_at	COX16	8.08613116	8.344311762	9.116727538	7.585046673	7.882618255	6.623182514	T-cells-
217744_s_at	PERP	7.523365239	6.917501251	8.142209239	3.52882024	6.584505095	4.026630804	T-cells-
217751_at	GSTK1	11.69972836	10.81377705	12.51976872	10.58386309	11.31698556	11.15054893	T-cells-
217802_s_at	NUCKS1	9.203504246	11.32821835	12.41094988	11.1241037	10.94960011	10.84714276	T-cells-
217822_at	WBP11	11.4119414	11.14254657	12.29603015	10.21550405	11.2521294	9.997032885	T-cells-
217828_at	SLTM	10.94752858	11.45553456	12.43976495	10.58327438	11.2899748	10.26065064	T-cells-
217843_s_at	MED4	9.717449396	10.03384719	11.0637615	8.601128105	10.45366335	8.490748111	T-cells-
217870_s_at	CMPK1	11.72778825	11.70147632	12.83394033	10.20824103	11.46480948	10.22174657	T-cells-
217872_at	PIH1D1	9.22246803	10.4057733	10.88993999	8.180659659	9.726377251	8.093723888	T-cells-
217874_at	SUCLG1	10.80755897	10.65298237	11.86249802	10.11054981	11.72916048	10.55340199	T-cells-
217880_at	CDC27	9.09264638	9.279557474	10.5052951	7.665023457	9.141285536	7.889996195	T-cells-
217892_s_at	LIMA1	8.246595836	8.820140639	10.07281803	6.652927659	8.636592505	8.114854569	T-cells-
217895_at	PTCD3	8.770879567	10.52853298	11.07177378	8.313871774	10.01480963	8.134066715	T-cells-
217926_at	C19orf53	10.24527995	11.20591169	11.5732312	10.52406068	10.56739202	10.44029307	T-cells-
217954_s_at	PHF3	10.12834124	10.74233219	11.92797256	8.899947881	11.14350025	8.63578943	T-cells-
217956_s_at	ENOPH1	9.01579121	10.68315403	11.80737187	9.439008068	10.7861684	9.301322045	T-cells-
217957_at	C16orf80	10.50679406	10.48379983	11.68643174	10.11266573	10.97906382	9.599662411	T-cells-
217961_at	SLC25A38	7.645699509	10.05232603	11.12383982	9.942794148	10.89940308	9.428923729	T-cells-
217987_at	ASNSD1	9.943379823	10.43916451	12.08979219	8.955476928	10.70919094	8.738152439	T-cells-
218004_at	BSDC1	10.41452143	9.910841285	11.03065646	7.794156331	9.580203367	6.883260243	T-cells-
218025_s_at	PECI	7.118830271	8.987509032	10.0596273	8.530252504	9.398347152	8.815452886	T-cells-
218085_at	CHMP5	10.4790637	9.73027518	11.72966358	9.945282196	10.84187201	9.905272184	T-cells-
218086_at	NPDC1	5.797231782	5.499902426	8.355561071	4.651384537	6.087012014	3.666116403	T-cells-
218116_at	C9orf78	9.414602825	9.610724098	10.92702267	9.810287761	10.31058245	9.638857482	T-cells-
218142_s_at	CRBN	9.614626607	9.897509411	11.41530278	9.940128781	10.55553748	9.846333391	T-cells-
218168_s_at	CABC1	8.525081557	9.957025985	10.98647755	9.495250185	10.68068705	9.887904362	T-cells-
218224_at	PNMA1	10.05253583	9.513144773	11.3884117	7.702997047	10.03838676	8.596794293	T-cells-
218274_s_at	ANKZF1	5.509074522	8.871474373	10.18450019	7.814571656	9.049900358	7.057838938	T-cells-
218297_at	FAM188A	7.988670422	8.677333194	9.169850991	6.609329248	8.096868088	5.528944782	T-cells-
218306_s_at	HERC1	9.822691425	10.78132165	11.79432533	9.603853034	11.38319824	9.242316322	T-cells-
218308_at	TACC3	7.59300314	9.04822411	10.22131553	6.54722016	8.023544016	7.943436315	T-cells-
218309_at	CAMK2N1	6.497311742	7.326968486	8.759171587	7.04565633	7.672590364	7.012186844	T-cells-
218323_at	RHOT1	8.9687768	9.203979643	11.23230182	9.697490551	10.83481969	10.17181698	T-cells-
218347_at	TYW1	8.803364761	9.959114349	10.1832454	7.430751358	9.180638661	6.731899836	T-cells-
218366_x_at	METT11D1	8.569076806	10.63562906	11.70719981	7.618913032	10.39499041	7.075629691	T-cells-
218380_at	NLRP1	8.595539472	9.538859538	11.32717334	4.725801219	10.42351266	7.886535119	T-cells-
218392_x_at	SFXN1	6.751889595	8.21224609	10.3836767	9.371488538	9.474746589	9.204516057	T-cells-
218395_at	ACTR6	7.972442767	9.586057544	10.89734992	8.080462335	9.891146683	7.807872238	T-cells-
218398_at	MRPS30	9.308832934	10.17617825	11.11041291	9.394958767	9.862708125	8.932372131	T-cells-
218415_at	VPS33B	7.304726981	8.38911587	10.13053595	8.396398781	9.382817728	7.917837507	T-cells-
218423_x_at	VPS54	9.096398058	9.55322826	10.56316267	7.328965098	9.57072448	7.153751214	T-cells-
218432_at	FBXO3	6.75587857	8.920999635	10.25925596	7.620043743	9.04448588	5.252888267	T-cells-
218446_s_at	FAM18B	10.36219616	9.415666895	10.63090748	8.994637223	9.435768645	8.551948508	T-cells-
218458_at	GMCL1	7.782760698	8.986727026	9.770364637	8.252011931	7.685599783	6.640769304	T-cells-
218477_at	TMEM14A	5.241610996	9.493084677	10.53502497	8.843733765	9.937512226	7.413370614	T-cells-
218491_s_at	THYN1	6.531557908	8.946635359	10.57119153	7.267295553	9.551332846	7.008738432	T-cells-
218499_at	RP6-213H19.1	11.75276821	11.26054225	12.50209857	9.823082011	11.46267803	9.667793163	T-cells-
218505_at	WDR59	7.622929858	9.747692544	11.01469424	7.509007533	10.45187975	7.829260902	T-cells-
218510_x_at	FAM134B	6.891617074	7.204435873	9.26898503	6.681439488	7.289230249	7.02765333	T-cells-
218515_at	C21orf66	9.700341724	10.10919392	11.27580974	8.624818684	9.984728226	8.16690603	T-cells-
218528_s_at	RNF38	10.34956573	10.79055357	12.0382319	9.982053603	10.52287775	9.548196034	T-cells-
218532_s_at	FAM134B	7.522988217	7.53956858	10.40006301	6.967760511	7.650137834	6.826102955	T-cells-
218535_s_at	RIOK2	8.7372682	9.392542869	9.950655803	8.408388455	8.648261174	7.407460082	T-cells-
218543_s_at	PARP12	9.954296038	10.6669864	11.87196217	8.493660245	11.00599769	9.117468945	T-cells-
218569_s_at	KBTBD4	7.930081614	7.94370132	9.180550116	6.560260685	8.943115201	6.647507261	T-cells-
218589_at	LPAR6	9.590677475	7.589467024	11.41355807	5.203330337	9.188978337	8.246532206	T-cells-
218596_at	TBC1D13	6.167921623	6.702800078	7.844681578	6.777250746	6.299692541	5.275222409	T-cells-
218602_s_at	HAUS6	6.296110704	6.956688809	8.278525859	7.537604929	6.701830816	5.752197645	T-cells-
218603_at	HECA	12.85076676	11.87856072	13.17825522	10.76148346	11.26441622	10.76348219	T-cells-
218609_s_at	NUDT2	6.550522579	7.51371561	8.877682442	7.405041044	8.07020143	7.773112189	T-cells-
218648_at	CRTC3	11.47491639	11.05677825	12.62194181	10.11627395	12.17292292	9.608519861	T-cells-
218653_at	SLC25A15	6.042089783	7.606338851	8.720570579	6.011596707	8.043526122	6.654271694	T-cells-
218654_s_at	MRPS33	9.099566156	10.27049874	10.86864855	9.503990764	9.848424504	9.737220937	T-cells-
218675_at	SLC22A17	4.328432581	4.86099913	6.180700166	4.657738431	4.716781927	3.310996007	T-cells-
218683_at	PTBP2	8.483076363	9.355193478	10.17426119	8.10503518	8.596107329	7.529068832	T-cells-
218705_s_at	SNX24	5.858789719	5.504730208	6.980083694	5.249907576	5.645748244	4.356988593	T-cells-
218713_at	NARG2	8.215629757	9.435857459	9.882162716	8.83931021	8.819267065	8.844409477	T-cells-
218769_s_at	ANKRA2	8.07975825	10.03074431	11.09060821	8.383172063	10.13706938	8.129633912	T-cells-
218795_at	ACP6	6.514387691	8.248984663	9.725618808	6.501705465	8.947003304	6.638975409	T-cells-
218821_at	NPEPL1	8.541746156	7.679623897	9.630653017	7.022861992	8.717393924	7.801765877	T-cells-
218828_at	PLSCR3	8.004875999	8.248771584	10.25613815	3.760430798	8.616041707	5.622779973	T-cells-
218870_at	ARHGAP15	8.414441006	10.94009959	12.28239928	9.506536246	11.77529293	9.453944014	T-cells-
218877_s_at	TRMT11	6.391331905	9.588714833	10.66117116	8.995648677	8.990356365	8.12305242	T-cells-
218919_at	ZFAND1	8.921660653	9.659615398	10.7422422	9.327270522	9.458414544	9.4900815	T-cells-
218953_s_at	PCYOX1L	7.732361135	9.09700601	10.57004216	6.353400252	9.883540518	8.647032627	T-cells-
218967_s_at	PTER	6.062699403	8.813198132	9.475601279	6.06110688	8.318930001	5.758266449	T-cells-
218986_s_at	DDX60	8.570730334	8.995189937	10.54836291	5.873375828	9.697588005	7.520365114	T-cells-
219024_at	PLEKHA1	7.471156505	7.680925682	9.964373547	7.184806363	8.938901765	7.10649697	T-cells-
219029_at	C5orf28	7.390854329	9.109652521	9.654077644	7.193549473	8.204345746	5.983164291	T-cells-
219049_at	CSGALNACT1	6.368990977	9.079264242	10.94637758	6.497088418	7.632928648	5.592557294	T-cells-
219069_at	ANKRD49	10.08953803	10.73955611	11.29768952	7.410081351	9.826789634	7.191938016	T-cells-
219072_at	BCL7C	6.845121794	7.902640958	9.036914191	5.604097483	7.596763973	5.928188841	T-cells-
219083_at	SHQ1	8.619503981	9.252254288	10.48494795	8.744587007	10.02199083	8.131000087	T-cells-
219151_s_at	RABL2B	6.971356834	8.771222111	9.896279699	8.652930077	8.333196315	7.735802239	T-cells-
219168_s_at	PRR5	5.646563371	6.615080549	7.917999638	4.64433738	7.615708819	4.794556408	T-cells-
219171_s_at	ZNF236	5.808256362	6.836060962	7.915288779	5.896105412	7.731884416	5.026235041	T-cells-
219191_s_at	BIN2	9.950652732	9.415814143	11.24480696	10.16977978	11.0753603	9.793098536	T-cells-
219200_at	FASTKD3	9.112723904	9.137796932	10.31867493	8.159485948	10.04546254	8.253922505	T-cells-
219212_at	HSPA14	9.337696855	10.06628876	11.19580887	9.115855004	10.11034834	8.927893168	T-cells-
219233_s_at	GSDMB	5.335800823	8.355891519	9.955496254	8.185126149	8.966040799	6.761307971	T-cells-
219237_s_at	DNAJB14	9.000023909	9.566617069	10.95894456	8.459501232	9.531276216	8.258245948	T-cells-
219264_s_at	PPP2R3B	3.599783494	5.885645334	6.275806039	4.524148022	5.001077378	3.550083605	T-cells-
219292_at	THAP1	8.811664138	8.136594378	9.188992379	6.961300701	7.722017078	6.914560268	T-cells-
219303_at	RNF219	9.713943093	9.51650689	10.57817505	8.50164804	9.394967014	8.262887996	T-cells-
219311_at	CEP76	6.714301451	7.601020048	7.966619165	4.758594955	6.476421617	4.56009734	T-cells-
219322_s_at	WDR8	7.303269843	8.402525618	9.576684053	7.833477006	9.356936087	6.817129203	T-cells-
219329_s_at	C2orf28	10.90503868	11.10474207	12.33037386	9.640918577	11.96343669	9.173384722	T-cells-
219342_at	CASD1	8.035854505	9.313684136	9.744496474	7.996590312	8.384217085	6.903098661	T-cells-
219352_at	HERC6	8.711537576	8.518180588	9.964596615	5.607390363	9.697591636	8.574383672	T-cells-
219371_s_at	KLF2	10.57707519	12.16725083	13.15614776	7.154266313	12.11004788	8.977298095	T-cells-
219389_at	SUSD4	5.078708254	5.229699767	7.053518221	3.778201415	5.337464107	3.772744187	T-cells-
219405_at	TRIM68	7.4844704	8.420675421	9.490040571	5.826462822	9.027467377	5.83437947	T-cells-
219408_at	PRMT7	4.92487827	5.346963607	7.887607731	6.269521318	7.411028103	5.039390446	T-cells-
219417_s_at	C17orf59	6.045922506	7.391269865	7.718890241	5.088590839	6.675410012	4.835113383	T-cells-
219442_at	C16orf67	6.498730638	9.047121299	10.01184752	7.694442346	8.723858115	6.393423951	T-cells-
219453_at	KLHL36	7.7097193	7.975895289	9.078382483	6.166874547	8.505821012	6.298211727	T-cells-
219532_at	ELOVL4	3.266351661	3.827740303	6.425533643	3.166054392	4.220620998	2.618782242	T-cells-
219553_at	NME7	6.175409359	8.312166963	9.331019879	6.011161605	8.159166635	6.148482145	T-cells-
219587_at	TTC12	3.742306654	5.901463284	7.541678223	6.53380186	6.350405349	6.815070434	T-cells-
219598_s_at	RWDD1	9.96133686	10.84682679	12.23076359	11.22359914	12.01561968	11.00675345	T-cells-
219671_at	HPCAL4	6.155431013	6.750653065	7.937372742	5.834364361	6.684045593	5.343704338	T-cells-
219698_s_at	METTL4	8.328710886	9.242270736	9.892813582	6.693507958	8.369942931	5.904587616	T-cells-
219724_s_at	KIAA0748	6.912405137	7.699031496	8.8622174	7.218195534	8.271415586	6.916130129	T-cells-
219759_at	ERAP2	8.083290699	9.445584692	10.62172487	7.503371848	9.748811608	8.121140851	T-cells-
219762_s_at	RPL36	12.49470791	13.54938044	13.89506411	12.15088021	12.6049114	12.70140019	T-cells-
219863_at	HERC5	9.797789618	9.286445035	10.84746028	8.242729751	9.662238544	5.784718283	T-cells-
219924_s_at	ZMYM6	8.41615936	8.040717121	9.189363695	7.058407224	7.760161906	6.041586317	T-cells-
219957_at	RUFY2	6.104949559	8.957976421	10.04235881	6.959582351	10.09583529	7.402965105	T-cells-
219961_s_at	PLK1S1	3.999574539	8.256188483	9.354672382	6.132743317	7.923398288	4.18123466	T-cells-
219981_x_at	ZNF587	9.330156713	9.927514916	10.96420519	9.233102186	10.42288304	8.839118824	T-cells-
220018_at	CBLL1	8.644810404	8.739418816	9.69406079	8.489285332	8.06705376	8.628194784	T-cells-
220036_s_at	LMBR1L	8.499286747	9.336978133	10.35115273	8.341871833	9.221289254	8.680566047	T-cells-
220044_x_at	LUC7L3	11.05577897	11.78492137	12.86006939	11.58030738	11.8974377	10.73403093	T-cells-
220099_s_at	LUC7L2	10.43622734	11.12019264	11.56933981	9.606524124	9.924393383	9.441485684	T-cells-
220155_s_at	BRD9	9.649314149	9.871079928	10.82486503	7.5643664	9.774504813	6.680366028	T-cells-
220206_at	ZMYM1	5.674032688	7.061703834	8.524489305	3.424571584	7.477694692	3.855735002	T-cells-
220212_s_at	THADA	5.811441957	8.737113575	9.44314915	7.992419062	7.038188218	7.97347439	T-cells-
220239_at	KLHL7	8.595628293	8.297210109	9.73628847	7.420064788	8.761706399	6.50219127	T-cells-
220293_at	CATSPERB	5.278977556	6.107419178	7.001655567	5.380989928	5.777925959	5.143317579	T-cells-
220349_s_at	ENGASE	7.730558898	8.746439817	10.36034299	7.509534732	9.049018989	8.239871526	T-cells-
220546_at	MLL	4.915962024	6.321463036	7.899070978	3.752591256	6.774319645	3.512337069	T-cells-
220549_at	RAD54B	3.449790244	5.280585634	6.438794788	5.407083321	4.788700651	2.862039877	T-cells-
220553_s_at	PRPF39	8.60768115	9.867914603	10.37960643	8.798031425	9.173198258	8.244960195	T-cells-
220565_at	CCR10	3.888923048	6.73599536	7.192879712	3.14535877	5.391857848	2.620127285	T-cells-
220636_at	DNAI2	4.859027402	5.144229858	6.566644482	4.513977146	4.809379251	4.322215235	T-cells-
220702_at	NA	6.313670321	7.34993573	9.190376681	7.775404131	8.143027303	5.79975091	T-cells-
220744_s_at	IFT122	4.115847962	5.526268835	6.613845355	4.826959515	6.708631112	4.378446195	T-cells-
220890_s_at	DDX47	11.36280562	11.72811793	12.90230723	10.88027392	12.41979368	11.12599143	T-cells-
220925_at	MAK10	8.858579448	8.801064668	10.11835872	7.138825866	9.23204556	6.617442946	T-cells-
220942_x_at	FAM162A	9.528515857	10.6053603	11.86094139	9.322990501	10.54310894	9.864671997	T-cells-
221011_s_at	C6orf1	8.156744113	11.35640828	12.37324978	9.241610286	11.68159734	5.767967114	T-cells-
221045_s_at	PER3	7.174051771	6.979215523	8.547642943	5.089106085	8.001538361	5.095284487	T-cells-
221139_s_at	CSAD	6.392861459	8.204299684	9.49764343	7.812679944	8.673674678	7.432255238	T-cells-
221142_s_at	PECR	4.435415789	5.945344235	7.226332796	4.698535018	5.844386412	4.578920492	T-cells-
